address,postal_code,latitude,longitude,full_address
130 BEDOK NTH ST 2,460130,1.327161508,103.9368248,130 BEDOK NORTH STREET 2 SINGAPORE 460130
132 BEDOK NTH ST 2,460132,1.32775289,103.9367093,132 BEDOK NORTH STREET 2 SINGAPORE 460132
131 BEDOK NTH AVE 3,460131,1.326985098,103.9358479,131 BEDOK NORTH AVENUE 3 PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE 131 (CC) SINGAPORE 460131
133 BEDOK NTH AVE 3,460133,1.327562572,103.9357346,133 BEDOK NORTH AVENUE 3 SINGAPORE 460133
121 BEDOK NTH RD,460121,1.329619061,103.9387066,121 BEDOK NORTH ROAD PEACEHAVEN BEDOK MULTI-SERVICE CENTRE SINGAPORE 460121
89 BEDOK NTH ST 4,460089,1.332956837,103.9382209,89 BEDOK NORTH STREET 4 OCBC BEDOK NORTH ST 4 - FAIRPRICE SINGAPORE 460089
62 NEW UPP CHANGI RD,461062,1.323326674,103.9400302,62 NEW UPPER CHANGI ROAD SINGAPORE 461062
422 BEDOK NTH RD,460422,1.328689293,103.9288938,422 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460422
427 BEDOK NTH RD,460427,1.329108884,103.9277342,427 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460427
507 BEDOK NTH AVE 3,460507,1.332980717,103.932599,507 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460507
508 BEDOK NTH AVE 3,460508,1.333400122,103.9325194,508 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460508
517 BEDOK NTH AVE 2,460517,1.331089066,103.9292045,517 BEDOK NORTH AVENUE 2 KAKI BUKIT GREEN SINGAPORE 460517
95 BEDOK NTH AVE 4,460095,1.333869993,103.9420567,95 BEDOK NORTH AVENUE 4 MORNING STAR COMMUNITY SERVICES - PRIMAVERA SINGAPORE 460095
93 BEDOK NTH AVE 4,460093,1.332888998,103.9413097,93 BEDOK NORTH AVENUE 4 SASCO CHILD CARE CENTRE (BEDOK) SINGAPORE 460093
43 CHAI CHEE ST,461043,1.328346685,103.9256548,43 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461043
404 BEDOK NTH AVE 3,460404,1.329374924,103.9339269,404 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460404
403 BEDOK NTH AVE 3,460403,1.329799847,103.9338444,403 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460403
543 BEDOK NTH ST 3,460543,1.330336594,103.9232235,543 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460543
547 BEDOK NTH ST 3,460547,1.330331136,103.9254321,547 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460547
708 BEDOK NTH RD,470708,1.335036457,103.919312,708 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470708
707 BEDOK NTH RD,470707,1.335466498,103.9192884,707 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470707
622 BEDOK RESERVOIR RD,470622,1.33406075,103.9168987,622 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470622
713 BEDOK RESERVOIR RD,470713,1.336311803,103.9223922,713 BEDOK RESERVOIR ROAD PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL BLK 713 (KN) SINGAPORE 470713
609 BEDOK RESERVOIR RD,470609,1.331839215,103.9123649,609 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470609
61 CHAI CHEE RD,460061,1.325108719,103.9207382,61 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460061
56 CHAI CHEE DR,460056,1.326350406,103.9200642,56 CHAI CHEE DRIVE PING-AN GARDENS SINGAPORE 460056
165 BEDOK STH RD,460165,1.320308923,103.94609,165 BEDOK SOUTH ROAD SIGLAP EAST SINGAPORE 460165
505 BEDOK NTH AVE 3,460505,1.331828382,103.9333383,505 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460505
417 BEDOK NTH AVE 2,460417,1.327575512,103.9304824,417 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460417
710 BEDOK RESERVOIR RD,470710,1.335573731,103.92382,710 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470710
613 BEDOK RESERVOIR RD,470613,1.331893274,103.917027,613 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470613
602 BEDOK RESERVOIR RD,470602,1.329348987,103.9115832,602 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470602
603 BEDOK RESERVOIR RD,470603,1.33000184,103.912464,603 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470603
605 BEDOK RESERVOIR RD,470605,1.330236932,103.9135081,605 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470605
112 BEDOK RESERVOIR RD,470112,1.329694088,103.9104902,112 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470112
1 CHAI CHEE RD,461001,1.327968792,103.922716,1 CHAI CHEE ROAD PING YI GARDENS SINGAPORE 461001
722 BEDOK RESERVOIR RD,470722,1.336636993,103.9282078,722 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470722
54 NEW UPP CHANGI RD,461054,1.324860878,103.942554,54 NEW UPPER CHANGI ROAD SINGAPORE 461054
72 BEDOK STH AVE 3,460072,1.320366592,103.9436679,72 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460072
31 BEDOK STH AVE 2,460031,1.323014743,103.9381652,31 BEDOK SOUTH AVENUE 2 SINGAPORE 460031
111 BEDOK NTH RD,460111,1.33145574,103.9354586,111 BEDOK NORTH ROAD SINGAPORE 460111
120 BEDOK NTH ST 2,460120,1.329973112,103.9375717,120 BEDOK NORTH STREET 2 SINGAPORE 460120
118 BEDOK NTH ST 2,460118,1.33043386,103.9374817,118 BEDOK NORTH STREET 2 SINGAPORE 460118
96 BEDOK NTH AVE 4,460096,1.333264781,103.9403349,96 BEDOK NORTH AVENUE 4 SINGAPORE 460096
137 BEDOK NTH AVE 3,460137,1.328830662,103.9355097,137 BEDOK NORTH AVENUE 3 SINGAPORE 460137
139 BEDOK NTH AVE 3,460139,1.329410011,103.9353973,139 BEDOK NORTH AVENUE 3 SINGAPORE 460139
716 BEDOK RESERVOIR RD,470716,1.337837952,103.9249737,716 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470716
725 BEDOK RESERVOIR RD,470725,1.337645866,103.9289908,725 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470725
22 SIN MING RD,570022,1.357284441,103.8393967,22 SIN MING ROAD SINGAPORE 570022
24 SIN MING RD,570024,1.35518697,103.836338,24 SIN MING ROAD SIN MING VILLE SINGAPORE 570024
309 SHUNFU RD,570309,1.350912963,103.8375852,309 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570309
304 SHUNFU RD,570304,1.350121705,103.8379424,304 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570304
308 SHUNFU RD,570308,1.350582529,103.8378468,308 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570308
310 SHUNFU RD,570310,1.350851679,103.8386791,310 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570310
160 BT BATOK ST 11,650160,1.348884904,103.7420358,160 BUKIT BATOK STREET 11 SINGAPORE 650160
161 BT BATOK ST 11,650161,1.348469158,103.7420508,161 BUKIT BATOK STREET 11 SINGAPORE 650161
164 BT BATOK ST 11,650164,1.347716975,103.7428317,164 BUKIT BATOK STREET 11 SINGAPORE 650164
177 BT BATOK WEST AVE 8,650177,1.346344075,103.7417421,177 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650177
130 BT BATOK WEST AVE 6,650130,1.35106126,103.7458574,130 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650130
127 BT BATOK WEST AVE 6,650127,1.351856129,103.7460768,127 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650127
205 BT BATOK ST 21,650205,1.34713047,103.7498728,205 BUKIT BATOK STREET 21 PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK 205 (CC) SINGAPORE 650205
248 BT BATOK EAST AVE 5,650248,1.350258841,103.7566047,248 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650248
258 BT BATOK EAST AVE 4,650258,1.35127412,103.7588715,258 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650258
4 HILLVIEW AVE,,,,
6 HILLVIEW AVE,,,,
2 HILLVIEW AVE,,,,
146 BT BATOK WEST AVE 6,650146,1.349668909,103.7440835,146 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650146
138 BT BATOK WEST AVE 6,650138,1.35044712,103.7444719,138 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650138
134 BT BATOK WEST AVE 6,650134,1.35159087,103.7445096,134 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650134
143 BT BATOK ST 11,650143,1.350376435,103.743909,143 BUKIT BATOK STREET 11 SINGAPORE 650143
145 BT BATOK ST 11,650145,1.349973055,103.7437249,145 BUKIT BATOK STREET 11 SINGAPORE 650145
182 BT BATOK WEST AVE 8,650182,1.345564022,103.7438215,182 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650182
180 BT BATOK WEST AVE 8,650180,1.345558994,103.7428418,180 BUKIT BATOK WEST AVENUE 8 PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 180 (KN) SINGAPORE 650180
228 BT BATOK CTRL,650228,1.348659458,103.7537946,228 BUKIT BATOK CENTRAL SINGAPORE 650228
227 BT BATOK CTRL,650227,1.348383998,103.7535203,227 BUKIT BATOK CENTRAL SINGAPORE 650227
219 BT BATOK ST 21,650219,1.347207298,103.7549997,219 BUKIT BATOK STREET 21 SINGAPORE 650219
244 BT BATOK EAST AVE 5,,1.349182698,103.7572392,244 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650244
116 BT BATOK WEST AVE 6,650116,1.349628662,103.7463811,116 BUKIT BATOK WEST AVENUE 6 PCS BUKIT BATOK CENTRE SINGAPORE 650116
113 BT BATOK WEST AVE 6,650113,1.348836372,103.7451734,113 BUKIT BATOK WEST AVENUE 6 PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK 113 (CC) SINGAPORE 650113
163 BT BATOK ST 11,650163,1.348149496,103.7426581,163 BUKIT BATOK STREET 11 SINGAPORE 650163
169 BT BATOK WEST AVE 8,650169,1.346607336,103.7409093,169 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650169
165 BT BATOK WEST AVE 8,650165,1.3473368,103.7419749,165 BUKIT BATOK WEST AVENUE 8 APPLELAND MONTESSORI CHILD CARE CENTRE SINGAPORE 650165
129 BT BATOK WEST AVE 6,650129,1.351429752,103.7460307,129 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650129
204 BT BATOK ST 21,650204,1.347558656,103.7498872,204 BUKIT BATOK STREET 21 SINGAPORE 650204
209 BT BATOK ST 21,650209,1.34548843,103.748738,209 BUKIT BATOK STREET 21 SINGAPORE 650209
135 BT BATOK WEST AVE 6,650135,1.351252319,103.744795,135 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650135
184 BT BATOK WEST AVE 8,650184,1.346237747,103.7438242,184 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650184
225 BT BATOK CTRL,650225,1.348486155,103.7525979,225 BUKIT BATOK CENTRAL YMCA CHILD DEVELOPMENT CENTRE-BUKIT BATOK SINGAPORE 650225
123 BT BATOK CTRL,650123,1.3514197,103.7474994,123 BUKIT BATOK CENTRAL SINGAPORE 650123
307 BT BATOK ST 31,650307,1.358170334,103.7481187,307 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650307
216 BT BATOK ST 21,650216,1.347105007,103.7536386,216 BUKIT BATOK STREET 21 SINGAPORE 650216
115 BT BATOK WEST AVE 6,650115,1.349183197,103.7465668,115 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650115
117 BT BATOK WEST AVE 6,650117,1.349965559,103.7471421,117 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650117
111 BT BATOK WEST AVE 6,650111,1.348406443,103.7459949,111 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650111
103 BT BATOK CTRL,650103,1.348070661,103.7478968,103 BUKIT BATOK CENTRAL NKF DIALYSIS CENTRE BUKIT BATOK SINGAPORE 650103
223 BT BATOK EAST AVE 3,650223,1.348015545,103.7533973,223 BUKIT BATOK EAST AVENUE 3 SINGAPORE 650223
221 BT BATOK EAST AVE 3,650221,1.347475624,103.753691,221 BUKIT BATOK EAST AVENUE 3 SINGAPORE 650221
214 BT BATOK ST 21,650214,1.347299983,103.7528944,214 BUKIT BATOK STREET 21 SINGAPORE 650214
120 BT BATOK CTRL,650120,1.351059427,103.7477123,120 BUKIT BATOK CENTRAL SINGAPORE 650120
121 BT BATOK CTRL,650121,1.351625571,103.7480114,121 BUKIT BATOK CENTRAL SINGAPORE 650121
142 BT BATOK ST 11,650142,1.35000418,103.7428608,142 BUKIT BATOK STREET 11 SINGAPORE 650142
140 BT BATOK ST 11,650140,1.350765866,103.7438555,140 BUKIT BATOK STREET 11 SINGAPORE 650140
141 BT BATOK ST 11,650141,1.350441718,103.743212,141 BUKIT BATOK STREET 11 SINGAPORE 650141
33 TAMAN HO SWEE,,,,
7 TELOK BLANGAH CRES,90007,1.278361373,103.819384,7 TELOK BLANGAH CRESCENT SINGAPORE 090007
40 BEO CRES,160040,1.289056347,103.8275021,40 BEO CRESCENT DBS HAVELOCK ROAD SINGAPORE 160040
44 TELOK BLANGAH DR,100044,1.271295976,103.8105076,44 TELOK BLANGAH DRIVE PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH 44 (CC) SINGAPORE 100044
46 TELOK BLANGAH DR,100046,1.271690611,103.8098523,46 TELOK BLANGAH DRIVE BLANGAH COURT SINGAPORE 100046
103 DEPOT RD,102103,1.280736924,103.8131357,103B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102103
110 DEPOT RD,100110,1.281387539,103.8093625,110 DEPOT ROAD DEPOT HEIGHTS SINGAPORE 100110
42 TELOK BLANGAH RISE,90042,1.270918709,103.8226854,42 TELOK BLANGAH RISE SINGAPORE 090042
132 JLN BT MERAH,160132,1.278738081,103.8283043,132 JALAN BUKIT MERAH SINGAPORE 160132
133 JLN BT MERAH,160133,1.279550933,103.8274009,133 JALAN BUKIT MERAH SINGAPORE 160133
96 HENDERSON RD,150096,1.287542915,103.8213372,96 HENDERSON ROAD CITY VUE @HENDERSON SINGAPORE 150096
77 INDUS RD,160077,1.291134836,103.8267645,77 INDUS ROAD INDUS GARDEN SINGAPORE 160077
78 INDUS RD,161078,1.291304428,103.8274478,78 INDUS ROAD ANIMAL MEDICAL CENTRE (VET@RV) SINGAPORE 161078
128 BT MERAH VIEW,150128,1.282646752,103.8233271,128 BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 150128
130 BT MERAH VIEW,150130,1.284587128,103.8243603,130 BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 150130
119 BT MERAH VIEW,152119,1.283422477,103.8210682,119 BUKIT MERAH VIEW APEX DAY CARE ACTIVITY CENTRE SINGAPORE 152119
114 BT MERAH VIEW,,,,
5 TELOK BLANGAH CRES,90005,1.278724029,103.8192204,5 TELOK BLANGAH CRESCENT MOUNT FABER GREEN SINGAPORE 090005
105 HENDERSON CRES,150105,1.290214202,103.8223568,105 HENDERSON CRESCENT HENDERSONVILLE SINGAPORE 150105
12 TELOK BLANGAH CRES,90012,1.27718546,103.8195162,12 TELOK BLANGAH CRESCENT SINGAPORE 090012
8 TELOK BLANGAH CRES,90008,1.277795391,103.8193413,8 TELOK BLANGAH CRESCENT SINGAPORE 090008
18 TELOK BLANGAH CRES,90018,1.27790985,103.8225358,18 TELOK BLANGAH CRESCENT PCF SPARKLETOTS PRESCHOOL @ RADIN MAS 18 (CC) SINGAPORE 090018
16 TELOK BLANGAH CRES,90016,1.278053652,103.8215046,16 TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 090016
13 TELOK BLANGAH CRES,90013,1.278159465,103.8204753,13 TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 090013
2 JLN BT MERAH,159346,1.285706895,103.8080153,2 JALAN KILANG BARAT MINDCHAMPS PRESCHOOL @ BUKIT MERAH PTE. LIMITED SINGAPORE 159346
1 JLN BT MERAH,150001,1.28645354,103.8082424,1 JALAN BUKIT MERAH BRICKWORKS ESTATE SINGAPORE 150001
108 JLN BT MERAH,160108,1.279220088,103.8254414,108 JALAN BUKIT MERAH SINGAPORE 160108
102 BT PURMEI RD,90102,1.27176738,103.826622,102 BUKIT PURMEI ROAD SASCO CHILD CARE CENTRE SINGAPORE 090102
106 BT PURMEI RD,90106,1.27298937,103.8256268,106 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090106
62 TELOK BLANGAH HTS,100062,1.275245431,103.8111067,62 TELOK BLANGAH HEIGHTS BLANGAH GARDEN SINGAPORE 100062
63 TELOK BLANGAH HTS,100063,1.274831288,103.8109414,63 TELOK BLANGAH HEIGHTS MY FIRST SKOOL SINGAPORE 100063
60 TELOK BLANGAH HTS,100060,1.276078967,103.8121572,60 TELOK BLANGAH HEIGHTS PCF TELOK BLANGAH STUDENT CARE CENTRE SINGAPORE 100060
55 TELOK BLANGAH DR,100055,1.27396036,103.8121495,55 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100055
75 TELOK BLANGAH DR,100075,1.274896709,103.8086953,75 TELOK BLANGAH DRIVE SINGAPORE 100075
141 JLN BT MERAH,160141,1.277145597,103.8287389,141 JALAN BUKIT MERAH SINGAPORE 160141
7 EVERTON PK,80007,1.276924352,103.8386795,7 EVERTON PARK SINGAPORE 080007
3 EVERTON PK,80003,1.277217301,103.838704,3 EVERTON PARK EVERTON PARK SINGAPORE 080003
146 JLN BT MERAH,160146,1.277747186,103.8309932,146 JALAN BUKIT MERAH GOLDEN HOSTEL SINGAPORE 160146
18 KG BAHRU HILL,,,,
20 REDHILL CL,151020,1.286758455,103.8173461,20 REDHILL CLOSE SINGAPORE 151020
13 REDHILL CL,151013,1.28542199,103.8169452,13 REDHILL CLOSE REDHILL GARDENS SINGAPORE 151013
19 REDHILL CL,151019,1.286076265,103.8178327,19 REDHILL CLOSE REDHILL GARDENS SINGAPORE 151019
28 JLN BT MERAH,152028,1.286403502,103.809742,28 JALAN BUKIT MERAH BRICKWORKS ESTATE SINGAPORE 152028
28 HOY FATT RD,151028,1.286756544,103.8101217,28 HOY FATT ROAD BRICKWORKS ESTATE SINGAPORE 151028
29 HAVELOCK RD,,,,
18 TAMAN HO SWEE,162018,1.288098683,103.831032,18 TAMAN HO SWEE BUKIT HO SWEE VIEW SINGAPORE 162018
30 JLN KLINIK,160030,1.287669769,103.8282029,30 JALAN KLINIK SINGAPORE 160030
26 JLN KLINIK,160026,1.288171345,103.828454,26 JALAN KLINIK SINGAPORE 160026
28 JLN KLINIK,160028,1.28789877,103.8282036,28 JALAN KLINIK SINGAPORE 160028
22 HAVELOCK RD,160022,1.288596672,103.8291763,22 HAVELOCK ROAD TOWN VETS ANIMAL CLINIC SINGAPORE 160022
37 JLN RUMAH TINGGI,150037,1.289229289,103.8091934,37 JALAN RUMAH TINGGI RUMAH TINGGI VIEW SINGAPORE 150037
36 BEO CRES,160036,1.288359771,103.8270569,36 BEO CRESCENT CS MONTESSORI KINDERGARTEN @ TIONG BAHRU SINGAPORE 160036
6 JLN BT HO SWEE,161006,1.287638699,103.8314433,6 JALAN BUKIT HO SWEE BUKIT HO SWEE VIEW SINGAPORE 161006
41 KIM CHENG ST,160041,1.284690696,103.8315909,41 KIM CHENG STREET SINGAPORE 160041
47 MOH GUAN TER,160047,1.284205817,103.8310634,47 MOH GUAN TERRACE SINGAPORE 160047
34 TELOK BLANGAH WAY,90034,1.273517801,103.822481,34 TELOK BLANGAH WAY SINGAPORE 090034
129 KIM TIAN RD,NIL,1.281153033,103.8288562,NIL
120 BT MERAH VIEW,152120,1.282785823,103.8226061,120 BUKIT MERAH VIEW HEALTHY START CHILD DEVELOPMENT CENTRE SINGAPORE 152120
111 BT MERAH VIEW,,,,
109 JLN BT MERAH,160109,1.279426714,103.8260869,109 JALAN BUKIT MERAH SINGAPORE 160109
104 BT PURMEI RD,90104,1.272398536,103.8256255,104 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090104
110 BT PURMEI RD,90110,1.273804157,103.8270577,110 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090110
114 BT PURMEI RD,90114,1.275071819,103.8258872,114 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090114
113 BT PURMEI RD,90113,1.274770135,103.8269323,113 BUKIT PURMEI ROAD BRIGHT JUNIORS PTE LTD SINGAPORE 090113
57 TELOK BLANGAH HTS,100057,1.274633315,103.8125866,57 TELOK BLANGAH HEIGHTS BLANGAH VIEW SINGAPORE 100057
54 TELOK BLANGAH DR,100054,1.273597187,103.8119421,54 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100054
69 TELOK BLANGAH HTS,100069,1.275583428,103.810314,69 TELOK BLANGAH HEIGHTS BLANGAH GARDEN SINGAPORE 100069
51 TELOK BLANGAH DR,100051,1.273493038,103.8097446,51 TELOK BLANGAH DRIVE TELOK BLANGAH NEIGHBOURHOOD POLICE POST SINGAPORE 100051
101 HENDERSON CRES,150101,1.290717998,103.8216252,101 HENDERSON CRESCENT SINGAPORE 150101
103 HENDERSON CRES,150103,1.289742097,103.8213757,103 HENDERSON CRESCENT SINGAPORE 150103
140 JLN BT MERAH,160140,1.278156143,103.8295243,140 JALAN BUKIT MERAH SINGAPORE 160140
4 EVERTON PK,80004,1.276883074,103.8400856,4 EVERTON PARK EVERTON PARK SINGAPORE 080004
7 KIM TIAN PL,160007,1.283485112,103.8270438,7 KIM TIAN PLACE SINGAPORE 160007
115 BT PURMEI RD,90115,1.275352014,103.8269502,115 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090115
48 TELOK BLANGAH DR,100048,1.272346698,103.8105545,48 TELOK BLANGAH DRIVE BLANGAH COURT SINGAPORE 100048
73 TELOK BLANGAH HTS,100073,1.27573844,103.8091894,73 TELOK BLANGAH HEIGHTS SINGAPORE 100073
72 TELOK BLANGAH HTS,100072,1.276117977,103.80959,72 TELOK BLANGAH HEIGHTS SINGAPORE 100072
66 TELOK BLANGAH DR,100066,1.274132973,103.8096326,66 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100066
8 EMPRESS RD,260008,1.316411901,103.8053738,8 EMPRESS ROAD FARRER GARDENS SINGAPORE 260008
4 QUEEN'S RD,260004,1.318832253,103.808062,4 QUEEN'S ROAD FARRER GARDENS SINGAPORE 260004
6 FARRER RD,260006,1.317319712,103.8080572,6 FARRER ROAD SINGAPORE 260006
8 JLN KUKOH,162008,1.287377627,103.8394071,8 JALAN KUKOH CHIN SWEE VIEW SINGAPORE 162008
22 OUTRAM PK,,,,
12 SHORT ST,,,,
13 SHORT ST,,,,
8 SELEGIE RD,180008,1.303206671,103.8504934,8 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180008
538 UPP CROSS ST,50538,1.285212192,103.8457662,538 UPPER CROSS STREET SINGAPORE 050538
264 WATERLOO ST,180264,1.299009418,103.8522849,264 WATERLOO STREET SINGAPORE 180264
271 QUEEN ST,180271,1.300932673,103.853991,271 QUEEN STREET SINGAPORE 180271
664 BUFFALO RD,210664,1.306132465,103.8511125,664 BUFFALO ROAD ZHUJIAO CENTRE (TEKKA MARKET) SINGAPORE 210664
34 UPP CROSS ST,58340,1.284066171,103.8450018,34B UPPER CROSS STREET SINGAPORE 058340
640 ROWELL RD,200640,1.307435479,103.8547139,640 ROWELL ROAD SINGAPORE 200640
2 ROCHOR RD,218227,1.305104362,103.8514743,2 SERANGOON ROAD CITADINES ROCHOR SINGAPORE SINGAPORE 218227
9 SELEGIE RD,180009,1.303460962,103.8507093,9 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180009
10 SELEGIE RD,180010,1.303708794,103.8505372,10 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180010
232 BAIN ST,180232,1.296853111,103.8533475,232 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180232
663 BUFFALO RD,210663,1.305680317,103.8508577,663 BUFFALO ROAD ZHUJIAO CENTRE (TEKKA MARKET) SINGAPORE 210663
662 BUFFALO RD,210662,1.306247229,103.849956,662 BUFFALO ROAD ZHUJIAO CENTRE (TEKKA MARKET) SINGAPORE 210662
335B SMITH ST,52335,1.282364496,103.8434482,335B SMITH STREET SINGAPORE 052335
639 ROWELL RD,200639,1.307750822,103.8552036,639 ROWELL ROAD SINGAPORE 200639
632 VEERASAMY RD,200632,1.306066014,103.8545016,632 VEERASAMY ROAD ROWELL COURT SINGAPORE 200632
633 VEERASAMY RD,200633,1.305706697,103.8549433,633 VEERASAMY ROAD LAVENDER MEADOWS ACADEMY PTE. LTD. SINGAPORE 200633
642 ROWELL RD,200642,1.307780514,103.8564952,642 ROWELL ROAD SINGAPORE 200642
1 TECK WHYE AVE,680001,1.382538829,103.7517109,1 TECK WHYE AVENUE TECK WHYE HEIGHTS I SINGAPORE 680001
4 TECK WHYE AVE,680004,1.381939295,103.7528067,4 TECK WHYE AVENUE TECK WHYE HEIGHTS I SINGAPORE 680004
10 TECK WHYE AVE,680010,1.380470546,103.7552111,10 TECK WHYE AVENUE PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 10 (KN) SINGAPORE 680010
16 TECK WHYE LANE,680016,1.378377877,103.7547648,16 TECK WHYE LANE TECK WHYE HEIGHTS III SINGAPORE 680016
26 TECK WHYE LANE,680026,1.377621124,103.75574,26 TECK WHYE LANE TECK WHYE HEIGHTS II SINGAPORE 680026
13 TECK WHYE LANE,680013,1.378946347,103.7558479,13 TECK WHYE LANE TECK WHYE HEIGHTS II SINGAPORE 680013
440 CLEMENTI AVE 3,120440,1.316231145,103.7639377,440 CLEMENTI AVENUE 3 CLEMENTI CASCADIA SINGAPORE 120440
509 WEST COAST DR,120509,1.311157766,103.7610175,509 WEST COAST DRIVE STAR KIDSCAMPUS SINGAPORE 120509
363 CLEMENTI AVE 2,120363,1.312820692,103.768917,363 CLEMENTI AVENUE 2 CLEMENTI STUDENT CARE CENTRE SINGAPORE 120363
365 CLEMENTI AVE 2,120365,1.312299789,103.7699438,365 CLEMENTI AVENUE 2 SINGAPORE 120365
427 CLEMENTI AVE 3,120427,1.311966909,103.7641272,427 CLEMENTI AVENUE 3 CLEMENTI NEIGHBOURHOOD POLICE POST SINGAPORE 120427
334 CLEMENTI AVE 2,120334,1.315185027,103.7684327,334 CLEMENTI AVENUE 2 SINGAPORE 120334
329 CLEMENTI AVE 2,120329,1.313067181,103.7673393,329 CLEMENTI AVENUE 2 SINGAPORE 120329
323 CLEMENTI AVE 5,120323,1.315829369,103.7670901,323 CLEMENTI AVENUE 5 SINGAPORE 120323
322 CLEMENTI AVE 5,120322,1.316152986,103.7663283,322 CLEMENTI AVENUE 5 SINGAPORE 120322
326 CLEMENTI AVE 5,120326,1.314419826,103.7666135,326 CLEMENTI AVENUE 5 NKF DIALYSIS CENTRE CLEMENTI SINGAPORE 120326
314 CLEMENTI AVE 4,,,,
313 CLEMENTI AVE 4,,,,
